wellID,wellAPI,interval,lateralLength,perfLength,completionYear,totalProppant,totalFluidPumped,orientation,tvd,latitude,longitude,relativeLanding,percentInZone,numFracSiblings,numFracParents,numFracChildren,numFracOffsets,oilUpliftRatio,gasUpliftRatio,waterUpliftRatio,boe6UpliftRatio,classFrac,totalDrainage,totalDrainageOil,totalDrainageWater,totalDrainageGas,prodOil6mo,prodOil12mo,prodOil24mo,prodOilIp,prodWater6mo,prodWater12mo,prodWater24mo,prodWaterIp,prodGas6mo,prodGas12mo,prodGas24mo,prodGasIp,eurOil,eurGas,eurWater,declineOilQi,declineOilB,declineOilDe,declineOilDmin,declineGasQi,declineGasB,declineGasDe,declineGasDmin,declineWaterQi,declineWaterB,declineWaterDe,declineWaterDmin,shMaxOrientation,angleFromSHMax,distanceTop,distanceBtm,fracSummaryId,prodSummaryId,declineId,parentHorizDistanceMin,parentVertDistanceMin,parentDistanceMin,parentOverlapAvg,parentDepletionDaysMin,parentDepletionDaysMax,parentBounded,parentBoundedHoriz,parentBoundedTop,parentBoundedBelow,parentCount,siblingHorizDistanceMin,siblingVertDistanceMin,siblingDistanceMin,siblingOverlapAvg,siblingDepletionDaysMin,siblingDepletionDaysMax,siblingBounded,siblingBoundedHoriz,siblingBoundedTop,siblingBoundedBelow,siblingCount,childHorizDistanceMin,childVertDistanceMin,childDistanceMin,childOverlapAvg,childDepletionDaysMin,childDepletionDaysMax,childBounded,childBoundedHoriz,childBoundedTop,childBoundedBelow,childCount,fracHorizDistanceMin,fracVertDistanceMin,fracDistanceMin,fracOverlapAvg,fracDepletionDaysMin,fracDepletionDaysMax,fracBounded,fracBoundedHoriz,fracBoundedTop,fracBoundedBelow,fracCount,hasSurvey,hasDecline,hasFracSummary,hasProduction,totalProppantByPerfLength,totalFluidByPerfLength,intervalThickness,eurOilByPerfLength,eurGasByPerfLength,eurWaterByPerfLength,declineOilQiByPerfLength,declineGasQiByPerfLength,declineWaterQiByPerfLength,county,state,basin,spudYear,firstProductionYear,avgHzDistAnyZone,closestHzDistSameZone,avgOffsetWellProducing,closestOffsetWellProducing,monthsToPeakProduction,normGasSaturation,normOilSaturation,normWaterSaturation,normGor,normCgr,normWaterCut,normGasRisk,normWaterRisk,attributes_TOC_WFMP_upper,attributes_TOC_WFMPC,attributes_TOC_WFMPB_upper,attributes_TOC_WFMPB_lower,attributes_TOC_WFMP_lower,attributes_TOC_TBSG4,attributes_GOR_WFMPC,attributes_GOR_WCAU,attributes_GOR_WCBU,attributes_GOR_TBSG4,attributes_GOR_WCBL,attributes_GOR_WCAL,attributes_VCL_TBSG4,attributes_VCL_WFMPB_lower,attributes_VCL_WFMPB_upper,attributes_VCL_WFMPC,attributes_VCL_WFMP_lower,attributes_VCL_WFMP_upper,attributes_SW_WFMPC,attributes_SW_WFMPB_upper,attributes_SW_WFMPB_lower,attributes_SW_WFMP_upper,attributes_SW_WFMP_lower,attributes_SW_TBSG4,attributes_NTG_WFMPC,attributes_NTG_TBSG4,attributes_NTG_WFMP_upper,attributes_NTG_WFMP_lower,attributes_NTG_WFMPB_upper,attributes_NTG_WFMPB_lower,attributes_PHIT_WFMPC,attributes_PHIT_WFMPB_upper,attributes_PHIT_WFMP_upper,attributes_PHIT_WFMP_lower,attributes_PHIT_TBSG4,attributes_PHIT_WFMPB_lower
Well2217,4200002217,WCBL,9445.0,9445.0,2019.75,16609195.0,2291983.0,-101.04804,10912.475,36.429337000000004,-113.43368,0.66513,0.66513,3,3,0,90,,,,,,342090.1,68649.17,0,0,73367.0,103046.0,163043.0,732.8333,453977.0,623724.0,1042167.0,5128.8335,288827.0,415991.0,736901.0,2722.6667,475517.16,2317777.2,3494991.8,879.4,1.3,0.791868,0.06,3267.2,1.3,0.7277492,0.06,6154.6,1.5,0.79842234,0.06512033,325.4701,66,45.020824,89.42187,62a9e54eb2ddf8000136626b,629e70a431fd4e000112084d,62a93224f08d5a0001798137,977.90906,,1046.5378,0.49905717,304.0,1095.0,0.125,0.16666667,0.33333334,0.0,3,694.8279,,965.402,1.0292125,-30.0,0.0,0.25,0.33333334,0.33333334,0.0,3,,,,,,,,,,,0,694.8279,,965.402,0.8353177,-30.0,1095.0,0.625,0.8333334,0.6666667,0.33333334,9,True,True,True,True,1758.5172,242.66628,134.44269,50.345913,245.39728,370.0362,0.09310747,0.34591848,0.6516252,REEVES (DB),,Delaware,2019.5834,2019.75,1258.4338,1356.7499,27.3128,,2,0.0,0.20067571,0.0,0.0,0.0,0.0,0.0,0.0,3.3442667,1.9661939,1.9626279,2.0499146,3.3320746,0.98796374,4333.2236,3557.2632,2867.9512,3447.805,2867.9512,3557.2632,0.24618374,0.20239796,0.23985961,0.2601992,0.21383604,0.28610995,0.5060191,0.4499768,0.46525887,0.29859394,0.29360557,0.3620817,0.91945016,0.9308049,0.9690518,0.95777076,0.9620837,0.97213125,0.0998441,0.09814428,0.08496226,0.07925197,0.08262178,0.09431259
Well2218,4200002218,WCA,9484.0,9484.0,2019.0834,19653152.0,20263750.0,-101.00193,10684.3,36.337254,-113.43476,0.1936694,0.1936694,5,3,0,121,,,,,,406023.66,67600.22,0,0,152306.0,209518.0,293686.0,1105.1936,396023.0,520087.0,715148.0,2882.4517,254962.0,369867.0,614300.0,1797.9354,793212.6,2506392.0,2230178.8,1326.2323,1.2982783,0.7809572,0.06,2157.5225,1.3,0.5755228,0.06,3458.942,1.5,0.7856064,0.06512033,319.51443,60,117.83618,28.302612,62a9e54eb2ddf8000136626c,629e709f31fd4e0001120773,62a9321ef08d5a0001797c3e,1119.5887,,1122.1376,0.46908006,791.0,2252.0,0.25,0.33333334,0.0,0.0,3,361.27524,,515.8946,0.96358675,0.0,0.0,0.375,0.5,0.33333334,0.33333334,5,,,,,,,,,,,0,361.25992,,515.8838,0.8546203,0.0,2252.0,0.75,1.0,0.6666667,0.6666667,13,True,True,True,True,2072.243,2136.6248,146.1388,83.636925,264.27582,235.1517,0.13983892,0.22749077,0.3647134,REEVES (DB),,Delaware,2018.5,2019.0834,1350.939,1105.0433,51.66872,,2,0.0,0.1664933,0.0,0.0,0.0,0.0,0.0,0.0,3.237381,1.6737759,1.2990091,1.3732834,2.7028546,0.6811228,2176.665,2001.5741,1552.984,2028.122,1552.984,2001.5741,0.30542815,0.26242098,0.2820917,0.33781642,0.24326378,0.25403044,0.45651388,0.5545853,0.55624664,0.37819353,0.38956112,0.5350995,0.9201171,0.8984128,0.8909127,0.9678212,0.95144737,0.830159,0.10583797,0.09594299,0.08030612,0.087559514,0.08705581,0.090963684
Well2219,4200002219,TBSG4,6215.0,6215.0,2017.9166,17602308.0,12198738.0,-130.59035,10754.543,36.720676,-113.61216,0.044470068,0.044470068,1,1,0,169,,,,,,347687.03,50999.16,0,0,90983.0,146806.0,228357.0,546.8333,0.0,0.0,260107.0,0.0,325589.0,530399.0,936865.0,1830.2,595032.4,2308846.8,1342830.2,656.1994,0.9821937,0.59630257,0.06,2196.241,0.9206838,0.55411685,0.06,2551.3936,0.21426018,0.38938475,0.06512033,363.94495,134,301.04355,14.010473,62a9e54eb2ddf8000136626d,629e6f3e31fd4e000111d12e,62a93213f08d5a00017971b2,2203.3484,,2203.3752,0.36195955,610.0,610.0,0.125,0.16666667,0.0,0.0,1,2304.7476,,2304.8582,0.83899456,0.0,0.0,0.125,0.16666667,0.0,0.0,1,,,,,,,,,,,0,2203.3484,,2203.3752,0.6364499,0.0,610.0,0.25,0.33333334,0.0,0.0,3,True,True,True,True,2832.2297,1962.7897,315.05402,95.74133,371.49585,216.06279,0.10558317,0.35337746,0.4105219,LOVING (DB),,Delaware,2017.5834,2017.9166,2254.048,2203.3484,20.041067,20.041067,0,0.0,0.14668122,0.0,0.0,0.0,0.0,0.0,0.0,2.3915708,1.5402112,1.4884676,1.8630347,2.6449192,0.4730431,11723.302,3408.8743,6159.7266,3852.0652,6159.7266,3408.8743,0.2725052,0.2473821,0.25116476,0.24658911,0.20270456,0.23738973,0.5366925,0.5502372,0.52893883,0.39299914,0.35021657,0.4393806,0.76546437,0.8659656,0.7723547,0.81873655,0.73321867,0.8588113,0.08567303,0.09726112,0.0800533,0.079404004,0.088841036,0.113309905
Well2220,4200002220,WCBU,8603.0,8603.0,2016.6666,22011900.0,,-146.13197,10318.459,36.412307999999996,-113.60005,0.9048993,0.9048993,0,0,1,91,1.0616932,1.0121634,1.0139114,0.9652564,Neutral,351997.22,62619.84,0,0,115658.0,207259.0,285000.0,893.74194,367151.0,679003.0,1142965.0,3216.0645,477299.0,997059.0,1556220.0,3474.7097,708590.5,4228331.5,2905868.0,1073.5599,1.1084108,0.7300992,0.06,4134.5205,0.9300188,0.5574528,0.06,3434.2,0.64285713,0.51909,0.06512033,312.23416,98,13.250446,126.08027,62a9e54eb2ddf8000136626e,629e703331fd4e000111f049,62a93219f08d5a0001797777,,,,,,,,,,,0,,,,,,,,,,,0,2074.5981,,2086.4229,0.7368142,1279.0,1279.0,0.125,0.16666667,0.33333334,0.0,1,2074.5981,,2086.4229,0.7368142,1279.0,1279.0,0.125,0.16666667,0.33333334,0.0,1,True,True,True,True,2558.6306,,139.33072,82.36551,491.495,337.7738,0.12478902,0.48059055,0.3991863,REEVES (DB),,Delaware,2016.5,2016.6666,2500.0,2500.0,,,3,0.0,0.17789869,0.0,0.0,0.0,0.0,0.0,0.0,3.3232079,1.0689087,1.1099052,1.4512019,2.3871615,0.65853924,12493.93,6098.804,8079.6436,8258.813,8079.6436,6098.804,0.27957216,0.24221802,0.23956014,0.27304634,0.18322513,0.219288,0.66576165,0.6695708,0.6221365,0.32303846,0.462227,0.50253385,0.80225295,0.8630711,0.80763376,0.8423297,0.75025296,0.78567535,0.08858589,0.08250162,0.062269457,0.063542314,0.07828449,0.09029471
Well2221,4200002221,WCAL,4702.0,4702.0,2017.0,,,88.60418,10620.828,36.5333,-113.75378,0.53614867,0.53614867,0,0,0,32,,,,,,358702.56,72703.64,0,0,1090.0,1090.0,61988.0,17.580645,0.0,0.0,255323.0,0.0,0.0,0.0,367053.0,0.0,342468.1,2653668.8,2568294.0,495.09677,1.0448979,0.6990952,0.06,2781.0967,1.1061594,0.61066633,0.06,2548.2969,1.2428571,0.6069812,0.06512033,339.99774,109,97.463486,112.654434,62a9e54eb2ddf8000136626f,629e700531fd4e000111e99e,62a93216f08d5a0001797521,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,True,True,True,True,,,210.11792,72.83456,564.37024,546.2131,0.105294935,0.591471,0.5419602,REEVES (DB),,Delaware,2015.5,2017.0,2500.0,2500.0,,,19,0.0,0.20268501,0.0,0.0,0.0,0.0,0.0,0.0,1.8577551,1.9864113,1.5104612,1.7502681,2.8717813,0.31559634,7178.217,7246.428,8961.352,6328.4575,8961.352,7246.428,0.27254912,0.30849123,0.30333915,0.2564318,0.20764878,0.25770622,0.54392046,0.515068,0.44377872,0.5022595,0.39526904,0.44580585,0.8156848,0.92316073,0.57275516,0.8802939,0.9620518,0.92558914,0.08451598,0.08795748,0.067953244,0.06661691,0.07347058,0.1036164
Well2222,4200002222,WCAL,10533.0,10533.0,2021.8334,24331.0,,77.77889,10991.826,36.37137,-113.26135,0.19633593,0.19633593,3,0,0,65,,,,,,350576.94,70615.234,0,0,,,,1813.871,,,,0.0,,,,2593.7097,2354924.0,3364286.2,0.0,2176.6453,0.8,0.5,0.06,3112.4517,0.8,0.5,0.06,,,,,317.7264,121,111.0547,27.130774,62a9e54eb2ddf80001366270,629e714e31fd4e0001121d2c,62a93227f08d5a0001798347,,,,,,,,,,,0,584.9604,,798.46173,1.0154625,-31.0,0.0,0.375,0.5,0.6666667,0.0,3,,,,,,,,,,,0,584.7842,,798.32886,0.9604735,-31.0,31.0,0.75,1.0,0.6666667,0.6666667,6,True,True,True,True,2.3099782,,138.18547,223.5758,319.40436,0.0,0.20665008,0.29549527,,REEVES (DB),,Delaware,2021.5,2021.8334,953.3736,2500.0,,,2,0.0,0.20142578,0.0,0.0,0.0,0.0,0.0,0.0,2.3796427,1.7202067,1.5840129,1.7204816,2.7370963,0.6469653,1392.1638,1723.533,7081.4277,1356.7974,7081.4277,1723.533,0.23175114,0.19970077,0.24585141,0.24558161,0.20025454,0.2501624,0.52443874,0.5206201,0.5190476,0.43031284,0.38129857,0.5416789,0.8869254,0.8916268,0.988573,0.97383535,0.99240613,0.9674505,0.09995026,0.11356632,0.07996643,0.09817388,0.078329355,0.099704646
Well2223,4200002223,WCA,3345.0,3345.0,2016.6666,5901334.0,6229821.0,49.22336,10966.9795,36.75602,-113.633606,0.5507566,0.5507566,2,2,0,134,,,,,,336200.16,50303.72,0,0,44341.0,76907.0,107903.0,395.09677,148905.0,253712.0,370297.0,1209.871,123962.0,191713.0,286548.0,1063.6451,174225.05,514560.72,613565.7,474.11618,0.8054847,0.82613593,0.06,1276.3743,0.8585534,0.81315637,0.06,1451.8451,0.52767795,0.6959631,0.06512033,358.69852,51,69.65745,85.39758,62a9e54eb2ddf80001366271,629e6f1731fd4e000111cb5b,62a93212f08d5a0001797144,1116.83,,1116.835,0.90353423,122.0,244.0,0.125,0.16666667,0.0,0.0,2,1331.9043,,1332.1462,0.9068756,0.0,0.0,0.125,0.16666667,0.0,0.0,2,,,,,,,,,,,0,1116.83,,1116.835,0.84639573,0.0,244.0,0.25,0.33333334,0.0,0.0,6,True,True,True,True,1764.2255,1862.4279,155.05502,52.085217,153.82982,183.4277,0.14173877,0.38157678,0.4340344,LOVING (DB),,Delaware,2016.0,2016.6666,1823.2278,1116.83,6.0123205,4.0082135,2,0.0,0.14962433,0.0,0.0,0.0,0.0,0.0,0.0,2.250028,1.6744835,1.2487895,1.6838453,2.8163574,0.48485488,8954.9,3319.5154,3722.3237,3168.9827,3722.3237,3319.5154,0.27677396,0.2450341,0.2404516,0.2407665,0.20578845,0.2615902,0.563784,0.48951808,0.4602021,0.41041204,0.37942228,0.42913842,0.7387542,0.9277406,0.9272581,0.92764294,0.6955379,0.8290303,0.090293124,0.08770572,0.09072592,0.08520653,0.097228296,0.10289937
Well2224,4200002224,WCA,7522.0,7522.0,2016.4166,13569292.0,11939010.0,-102.99001,10696.146,36.36798,-113.4109,0.572372,0.572372,2,2,1,179,0.94248646,0.95925176,1.1454815,1.05508,Neutral,359414.9,54595.418,0,0,134541.0,214582.0,286548.0,888.7,232640.0,406468.0,565462.0,1749.6333,293511.0,478267.0,680830.0,1887.4333,616642.94,1664976.8,1761681.4,1066.44,0.89183676,0.7228069,0.06,2386.16,0.93839127,0.7024903,0.06,2099.56,1.5,0.720136,0.06512033,319.37082,62,63.64919,85.19324,62a9e54eb2ddf80001366272,629e702a31fd4e000111eefb,62a93218f08d5a000179765e,2129.189,,2129.23,0.8943431,182.0,578.0,0.25,0.33333334,0.0,0.0,2,1035.1084,,1035.215,0.99228245,0.0,0.0,0.25,0.33333334,0.0,0.0,2,2472.6372,,2483.094,0.90889794,822.0,822.0,0.125,0.16666667,0.0,0.33333334,1,1035.0675,,1035.1741,0.9522451,0.0,822.0,0.375,0.5,0.0,0.33333334,7,True,True,True,True,1803.9474,1587.2122,148.84242,81.978584,221.34761,234.20386,0.14177611,0.31722414,0.2791226,REEVES (DB),,Delaware,2016.1666,2016.4166,1593.561,1035.1084,12.484599,,1,0.0,0.15190081,0.0,0.0,0.0,0.0,0.0,0.0,3.153432,1.8885937,1.4766304,1.6916898,2.6302497,0.9448549,2346.4265,2389.2805,2891.7078,2496.8872,2891.7078,2389.2805,0.29174915,0.2669083,0.27910966,0.28649086,0.20707448,0.28809342,0.4344518,0.55746716,0.4788854,0.404484,0.45013338,0.46395245,0.8318452,0.9494181,0.91949964,0.92566633,0.9373902,0.9409735,0.09715494,0.09566828,0.080311574,0.06950995,0.08797467,0.094635
Well2225,4200002225,WCBL,9291.0,9291.0,2018.0,,26149338.0,35.452366,10623.122,36.45763,-113.59219,0.93381214,0.93381214,3,4,3,86,1.1465377,0.9139474,0.91380924,0.99111176,Neutral,192886.03,37873.016,0,0,92987.0,137073.0,200625.0,971.7143,950631.0,1538292.0,2436533.0,9354.429,496182.0,800585.0,1265865.0,4845.5,577809.4,4915320.5,9953383.0,1166.0571,1.2693877,0.80147463,0.06,5814.6,1.3,0.6634609,0.06,11225.314,1.5,0.6794811,0.06512033,319.55902,76,8.678941,122.446884,62a9e54eb2ddf80001366273,629e707b31fd4e000111fd84,62a9321cf08d5a0001797a88,432.6524,,707.06,0.722204,122.0,1979.0,0.5,0.6666667,0.6666667,0.33333334,4,,268.2073,268.49496,1.1252234,0.0,0.0,0.125,0.0,0.33333334,0.0,1,1586.058,,1591.4154,1.0979834,243.0,304.0,0.375,0.5,0.0,0.6666667,3,432.6524,268.2073,268.49496,0.8756155,-30.0,1979.0,0.875,0.8333334,1.0,1.0,10,True,True,True,True,,2814.4805,131.12582,62.190224,529.0411,1071.293,0.12550394,0.6258315,1.2081922,REEVES (DB),,Delaware,2017.6666,2018.0,995.63324,2500.0,14.833675,,2,0.0,0.19634919,0.0,0.0,0.0,0.0,0.0,0.0,3.7551136,1.7467643,1.6712689,1.816627,2.7147732,0.92976165,11968.999,8202.767,6930.2314,6557.1055,6930.2314,8202.767,0.24251144,0.22409602,0.22200696,0.23171419,0.19428007,0.23993596,0.48946342,0.48973548,0.45530525,0.24827886,0.34946996,0.28784683,0.9062241,0.9938817,0.99123335,0.99802446,0.97822255,0.9162987,0.0889659,0.10901822,0.082489856,0.08246865,0.08865088,0.10420088
Well2226,4200002226,WCAL,11018.0,11018.0,2018.6666,28000092.0,30140096.0,78.8494,10618.594,36.378777,-113.48761,0.77983576,0.77983576,4,2,1,110,0.14024566,0.18684576,0.20674464,6.6466784,Positive,333019.75,53588.59,0,0,122401.0,163235.0,220559.0,900.8,442528.0,752368.0,1129348.0,3365.6667,220058.0,344238.0,438210.0,1514.3667,566491.75,814730.75,3589684.8,1080.96,1.2591836,0.80296165,0.06,1817.24,0.9414631,0.8031606,0.06,4038.8,1.5,0.7015272,0.06512033,321.2945,118,33.244263,117.75328,62a9e54eb2ddf80001366274,629e707231fd4e000111face,62a9321cf08d5a0001797a4a,1089.9109,,1090.6288,0.36847767,181.0,181.0,0.125,0.16666667,0.0,0.0,2,625.35895,,679.18195,0.9922389,0.0,31.0,0.25,0.33333334,0.33333334,0.0,4,1616.528,,1634.9269,1.0296731,92.0,92.0,0.125,0.16666667,0.0,0.33333334,1,625.33167,,679.15686,0.88085496,-31.0,181.0,0.625,0.8333334,0.33333334,0.6666667,11,True,True,True,True,2541.3044,2735.5325,150.99754,51.415115,73.94543,325.80185,0.098108545,0.16493374,0.3665638,REEVES (DB),,Delaware,2017.75,2018.6666,1518.2751,998.7645,2.989733,1.0184805,1,0.0,0.16091715,0.0,0.0,0.0,0.0,0.0,0.0,3.4636037,2.2142794,2.171385,1.9303942,3.1710546,0.5621728,2597.4502,2425.6772,2253.948,2732.8154,2253.948,2425.6772,0.28457618,0.25102693,0.2558457,0.30063784,0.24082033,0.27698287,0.44751105,0.4398317,0.4580278,0.2803516,0.34427592,0.41307047,0.9017217,0.929571,0.99262404,0.9956575,0.96450925,0.95030606,0.10626956,0.1068777,0.0839199,0.0833956,0.08608813,0.1011373
Well2227,4200002227,WCAL,10970.0,10970.0,2021.25,28389220.0,20148838.0,89.20468,9991.193,36.475353,-113.724945,0.95364565,0.95364565,1,3,0,26,,,,,,334597.03,60087.99,0,0,198252.0,,,1593.8667,997498.0,,,7673.4,1756480.0,,,12094.967,579382.3,7952344.0,1423774.4,1912.64,0.89183676,0.85982376,0.06,14513.96,1.0146538,0.75532544,0.06,9208.08,0.1,0.92764515,0.06512033,321.39728,128,7.822007,160.92181,62a9e54eb2ddf80001366275,629e711d31fd4e000112173f,62a93225f08d5a0001798187,1049.9899,,1049.9935,0.74325776,120.0,1581.0,0.25,0.33333334,0.0,0.33333334,3,1580.4272,,1580.9336,0.7625371,28.0,28.0,0.125,0.16666667,0.0,0.0,1,,,,,,,,,,,0,1049.9899,,1049.9935,0.7724919,-28.0,1581.0,0.375,0.5,0.0,0.33333334,5,True,True,True,True,2587.896,1836.7218,168.74382,52.81516,724.9174,129.788,0.17435187,1.3230592,0.8393874,REEVES (DB),,Delaware,2019.75,2021.25,1675.817,1049.9899,24.188911,51.942505,1,0.0,0.17958316,0.0,0.0,0.0,0.0,0.0,0.0,2.2008579,2.0479515,2.4765832,2.0219893,2.8136482,0.4542648,8690.431,8836.248,11421.513,10667.726,11421.513,8836.248,0.26667643,0.28710386,0.30564266,0.2952404,0.24361266,0.26830778,0.5091457,0.43477458,0.4799935,0.5290175,0.39611346,0.41107008,0.93584746,0.9720289,0.6227015,0.9120711,0.97695106,0.9449535,0.08068694,0.084313825,0.060168847,0.05992191,0.08384587,0.0851362
Well2228,4200002228,WCBU,4288.0,4288.0,2017.4166,,,-145.94644,10902.216,36.686615,-113.70744,0.36032495,0.36032495,1,0,0,107,,,,,,360069.22,71088.05,0,0,93943.0,158584.0,217524.0,679.9032,142806.0,510694.0,798234.0,0.0,90279.0,322850.0,504627.0,0.0,384117.47,1430688.9,2045337.2,815.88385,0.83884317,0.7750339,0.06,2346.0774,0.9831861,0.6938325,0.06,3711.0967,0.81713355,0.67760533,0.06512033,362.93054,148,82.01301,46.19741,62a9e54eb2ddf80001366276,629e704331fd4e000111f2b8,62a9321af08d5a0001797841,,,,,,,,,,,0,1434.4722,,1457.2744,0.45684063,0.0,0.0,0.125,0.16666667,0.33333334,0.0,1,,,,,,,,,,,0,1434.4275,,1457.2305,0.4582832,0.0,0.0,0.25,0.33333334,0.33333334,0.33333334,2,True,True,True,True,,,128.21042,89.579636,333.64944,476.99097,0.19027142,0.54712623,0.865461,REEVES (DB),,Delaware,2017.1666,2017.4166,1434.4722,2500.0,,,2,0.0,0.19742884,0.0,0.0,0.0,0.0,0.0,0.0,2.3064754,1.2764455,1.5203162,1.7104644,2.556534,0.4775949,3014.6836,3945.9575,4267.3813,2254.9001,4267.3813,3945.9575,0.2820578,0.3036116,0.2580492,0.25731024,0.23456407,0.24673581,0.5624476,0.59804875,0.552623,0.45818827,0.38417608,0.46243846,0.78151953,0.97065216,0.72013944,0.93110317,0.9335106,0.89527464,0.08599201,0.0857127,0.07370194,0.08379384,0.09369998,0.105536945
Well2229,4200002229,WCA,9355.0,9355.0,2018.6666,17014684.0,19558948.0,32.54354,10713.51,36.668772000000004,-113.70539,0.2910985,0.2910985,3,4,0,101,,,,,,422372.25,69998.26,0,0,110176.0,174003.0,222648.0,929.9032,0.0,138827.0,356427.0,0.0,454848.0,780130.0,1090238.0,3417.742,438930.56,3104327.5,2145873.0,1300.76,1.0857143,0.8705418,0.06,5424.0,1.3,0.7895513,0.06,1265.12,1.4701854,0.43402123,0.06512033,362.32608,31,108.326645,44.48252,62a9e54eb2ddf80001366277,629e709531fd4e00011205d4,62a9321ef08d5a0001797cb9,822.6947,,849.6946,0.54593855,92.0,122.0,0.25,0.33333334,0.0,0.33333334,4,537.27405,,630.02203,0.51995546,0.0,0.0,0.25,0.33333334,0.0,0.33333334,3,,,,,,,,,,,0,537.27405,,630.02203,0.53225905,0.0,122.0,0.625,0.8333334,0.33333334,0.6666667,10,True,True,True,True,1818.7797,2090.748,152.80917,46.919353,331.83618,229.38248,0.13904436,0.5797969,0.13523464,REEVES (DB),,Delaware,2018.3334,2018.6666,1402.8115,1484.3777,3.5154004,,3,0.0,0.16572645,0.0,0.0,0.0,0.0,0.0,0.0,2.3692129,1.4374553,1.386091,1.5171026,2.5822213,0.47738323,3614.9143,3136.9998,4921.2637,2613.8022,4921.2637,3136.9998,0.28385285,0.27870077,0.28732175,0.2509007,0.205128,0.27652037,0.5096762,0.56903976,0.49098837,0.43829107,0.37909904,0.4482678,0.79741865,0.93322647,0.79073113,0.8770069,0.9081084,0.87806314,0.081133954,0.09767636,0.08072176,0.08342523,0.09173958,0.10091919
Well2230,4200002230,WCA,4006.0,4006.0,2015.0834,8371041.0,8929876.0,78.56657,10649.694,36.37147,-113.43918,0.34975353,0.34975353,1,1,1,170,1.2878311,1.1481457,1.8969885,0.8103989,Neutral,352091.62,54023.324,0,0,63075.0,77855.0,101193.0,515.80646,121487.0,129761.0,214139.0,1013.3226,258121.0,321867.0,453801.0,1655.1613,222293.42,821939.56,867292.4,618.9677,0.8,0.79178596,0.06,1986.1936,0.9521057,0.8271901,0.06,1410.2323,0.3517774,0.5397495,0.06512033,320.52908,119,91.46792,49.198624,62a9e54eb2ddf80001366278,629e701131fd4e000111eb33,62a93217f08d5a0001797579,993.7515,,1034.0574,0.8725236,122.0,122.0,0.125,0.16666667,0.0,0.33333334,1,677.71875,,677.7188,0.9787394,0.0,0.0,0.125,0.16666667,0.0,0.0,1,1109.0367,,1111.4796,0.46425998,943.0,943.0,0.125,0.16666667,0.0,0.0,1,677.71875,,677.7188,0.83014977,0.0,943.0,0.375,0.5,0.0,0.33333334,4,True,True,True,True,2089.6257,2229.1252,140.66653,55.49012,205.17712,216.49835,0.15451017,0.4958047,0.35203004,REEVES (DB),,Delaware,2014.8334,2015.0834,835.7351,677.71875,4.0082135,,2,0.0,0.15343542,0.0,0.0,0.0,0.0,0.0,0.0,3.8660982,2.0360203,1.7091612,2.0063424,3.289375,0.7956802,2903.0854,3102.1338,3641.0146,2820.024,3641.0146,3102.1338,0.2569883,0.22789684,0.25598624,0.27878466,0.20243023,0.2600531,0.43235227,0.4864775,0.47263092,0.25137925,0.30421132,0.38287276,0.941577,0.92099255,0.9564593,0.97795826,0.9540952,0.9388326,0.104036264,0.09830944,0.07743078,0.083371334,0.08012349,0.09671544
Well2231,4200002231,WCA,7689.0,7689.0,2014.6666,13536005.0,15210307.0,-103.56343,10770.801,36.385092,-113.36556,0.11207532,0.11207532,0,0,5,148,1.0738823,1.0159016,1.0946417,0.9459746,Neutral,326095.66,48549.113,0,0,188637.0,306541.0,394265.0,1761.0322,450170.0,727121.0,926855.0,5284.2583,426053.0,666082.0,909086.0,4043.9033,843033.06,2064120.0,2438822.5,2113.2388,0.99387753,0.8227219,0.06,4852.684,1.0461062,0.8138177,0.06,6341.11,1.3285714,0.8613605,0.06512033,319.08804,62,113.38399,14.311515,62a9e54eb2ddf80001366279,629e700c31fd4e000111ea88,62a93216f08d5a0001797499,,,,,,,,,,,0,,,,,,,,,,,0,1009.7948,284.0707,331.2553,0.99633414,212.0,1553.0,0.5,0.5,0.33333334,0.33333334,5,1009.7948,284.0707,331.2553,0.99633414,212.0,1553.0,0.5,0.5,0.33333334,0.33333334,5,True,True,True,True,1760.4376,1978.1906,127.6955,109.64144,268.45102,317.18332,0.27483922,0.6311203,0.8246989,REEVES (DB),,Delaware,2014.5834,2014.6666,2500.0,2500.0,,,2,0.0,0.14887999,0.0,0.0,0.0,0.0,0.0,0.0,3.025347,1.7529358,1.5855542,1.45186,2.7917237,0.6156265,2052.6826,2910.834,3230.796,2590.4517,3230.796,2910.834,0.3001117,0.30456236,0.29969567,0.2732857,0.23852225,0.32247898,0.56183106,0.44650355,0.44966945,0.33049184,0.35978305,0.4196692,0.800355,0.89752674,0.818189,0.9478655,0.93347293,0.9781112,0.0973928,0.10997245,0.08354383,0.08523044,0.08334882,0.11142744
